spotName,spotId,href
furutokoro,640a771b4eb375315ca15ea8,https://www.surfline.com/surf-report/furutokoro/640a771b4eb375315ca15ea8
shirako,584204204e65fad6a7709735,https://www.surfline.com/surf-report/shirako/584204204e65fad6a7709735
nakasato-shoumen,584204204e65fad6a7709734,https://www.surfline.com/surf-report/nakasato-shoumen/584204204e65fad6a7709734
nakazato,584204204e65fad6a77098f4,https://www.surfline.com/surf-report/nakazato/584204204e65fad6a77098f4
seaside-otsuka,584204204e65fad6a77098f3,https://www.surfline.com/surf-report/seaside-otsuka/584204204e65fad6a77098f3
sunrise,584204204e65fad6a7709737,https://www.surfline.com/surf-report/sunrise/584204204e65fad6a7709737
hitotsumatsu,584204204e65fad6a77098f7,https://www.surfline.com/surf-report/hitotsumatsu/584204204e65fad6a77098f7
shidashita,584204204e65fad6a7709739,https://www.surfline.com/surf-report/shidashita/584204204e65fad6a7709739
torami,584204204e65fad6a7709738,https://www.surfline.com/surf-report/torami/584204204e65fad6a7709738
choshi,640a76b74eb3750d2ca14a03,https://www.surfline.com/surf-report/choshi/640a76b74eb3750d2ca14a03
gakeshita,584204204e65fad6a7709726,https://www.surfline.com/surf-report/gakeshita/584204204e65fad6a7709726
hasaki,584204204e65fad6a7709724,https://www.surfline.com/surf-report/hasaki/584204204e65fad6a7709724
kimigahama,584204204e65fad6a7709725,https://www.surfline.com/surf-report/kimigahama/584204204e65fad6a7709725
nunobiki-kaigan,640a76f3606c4595b3bd9a73,https://www.surfline.com/surf-report/nunobiki-kaigan/640a76f3606c4595b3bd9a73
shinmaiko-kaigan,640a76d945190506cea9a55b,https://www.surfline.com/surf-report/shinmaiko-kaigan/640a76d945190506cea9a55b
ohara,584204204e65fad6a7709740,https://www.surfline.com/surf-report/ohara/584204204e65fad6a7709740
ooharakakou,584204204e65fad6a7709741,https://www.surfline.com/surf-report/ooharakakou/584204204e65fad6a7709741
hasegawasou-mae,584204204e65fad6a770973e,https://www.surfline.com/surf-report/hasegawasou-mae/584204204e65fad6a770973e
hiari-ura,640a76ed4eb3750070a154e1,https://www.surfline.com/surf-report/hiari-ura/640a76ed4eb3750070a154e1
jinjyasita,584204204e65fad6a770973d,https://www.surfline.com/surf-report/jinjyasita/584204204e65fad6a770973d
panyashita,584204204e65fad6a770973f,https://www.surfline.com/surf-report/panyashita/584204204e65fad6a770973f
kouminkan,584204204e65fad6a7709759,https://www.surfline.com/surf-report/kouminkan/584204204e65fad6a7709759
isumi,584204204e65fad6a770973b,https://www.surfline.com/surf-report/isumi/584204204e65fad6a770973b
isumigawa-kako,584204204e65fad6a770973c,https://www.surfline.com/surf-report/isumigawa-kako/584204204e65fad6a770973c
taito-beach,584204204e65fad6a77090dd,https://www.surfline.com/surf-report/taito-beach/584204204e65fad6a77090dd
shidashita-beach,5842041f4e65fad6a7708dae,https://www.surfline.com/surf-report/shidashita-beach/5842041f4e65fad6a7708dae
torami-beach,5842041f4e65fad6a7708d97,https://www.surfline.com/surf-report/torami-beach/5842041f4e65fad6a7708d97
iwawada,584204204e65fad6a7709742,https://www.surfline.com/surf-report/iwawada/584204204e65fad6a7709742
onjuku-iwawada,584204204e65fad6a77090df,https://www.surfline.com/surf-report/onjuku-iwawada/584204204e65fad6a77090df
keio-mansion-shita,584204204e65fad6a7709750,https://www.surfline.com/surf-report/keio-mansion-shita/584204204e65fad6a7709750
hakashita,584204204e65fad6a7709752,https://www.surfline.com/surf-report/hakashita/584204204e65fad6a7709752
pokoshita,584204204e65fad6a7709753,https://www.surfline.com/surf-report/pokoshita/584204204e65fad6a7709753
kameda-byoin-mae,584204204e65fad6a770974b,https://www.surfline.com/surf-report/kameda-byoin-mae/584204204e65fad6a770974b
maruki,584204204e65fad6a770974a,https://www.surfline.com/surf-report/maruki/584204204e65fad6a770974a
royal-hotel-shita,584204204e65fad6a770974d,https://www.surfline.com/surf-report/royal-hotel-shita/584204204e65fad6a770974d
grand-hotel-shita,584204204e65fad6a770974e,https://www.surfline.com/surf-report/grand-hotel-shita/584204204e65fad6a770974e
kamogawa,5842041f4e65fad6a7708d96,https://www.surfline.com/surf-report/kamogawa/5842041f4e65fad6a7708d96
shirasuka,584204204e65fad6a7709756,https://www.surfline.com/surf-report/shirasuka/584204204e65fad6a7709756
massakigawakakoushita,584204204e65fad6a770974f,https://www.surfline.com/surf-report/massakigawakakoushita/584204204e65fad6a770974f
seaside,584204204e65fad6a7709751,https://www.surfline.com/surf-report/seaside/584204204e65fad6a7709751
hebara,584204204e65fad6a7709747,https://www.surfline.com/surf-report/hebara/584204204e65fad6a7709747
kusoshita,584204204e65fad6a7709744,https://www.surfline.com/surf-report/kusoshita/584204204e65fad6a7709744
obachan,584204204e65fad6a7709746,https://www.surfline.com/surf-report/obachan/584204204e65fad6a7709746
sandra-shita,584204204e65fad6a7709745,https://www.surfline.com/surf-report/sandra-shita/584204204e65fad6a7709745
shinga,584204204e65fad6a7709749,https://www.surfline.com/surf-report/shinga/584204204e65fad6a7709749
hebara-beach,5842041f4e65fad6a7708d98,https://www.surfline.com/surf-report/hebara-beach/5842041f4e65fad6a7708d98
malibu,584204204e65fad6a7709420,https://www.surfline.com/surf-report/malibu/584204204e65fad6a7709420
onjuku,584204204e65fad6a7709743,https://www.surfline.com/surf-report/onjuku/584204204e65fad6a7709743
malibu,584204204e65fad6a7709748,https://www.surfline.com/surf-report/malibu/584204204e65fad6a7709748
matsube,584204204e65fad6a770974c,https://www.surfline.com/surf-report/matsube/584204204e65fad6a770974c
moriya-beach,640a770e99dd44092410325f,https://www.surfline.com/surf-report/moriya-beach/640a770e99dd44092410325f
okitsu-beach,640a770799dd440626103112,https://www.surfline.com/surf-report/okitsu-beach/640a770799dd440626103112
ubara-beach,640a7715606c452506bda1b4,https://www.surfline.com/surf-report/ubara-beach/640a7715606c452506bda1b4
chikura,584204204e65fad6a770975a,https://www.surfline.com/surf-report/chikura/584204204e65fad6a770975a
mishima-beach,640a76fa451905316aa9abd0,https://www.surfline.com/surf-report/mishima-beach/640a76fa451905316aa9abd0
iwai-kaigan,640a76d2451905ae36a9a41b,https://www.surfline.com/surf-report/iwai-kaigan/640a76d2451905ae36a9a41b
chitose,584204204e65fad6a7709758,https://www.surfline.com/surf-report/chitose/584204204e65fad6a7709758
namuya-kaigan,640a76e699dd446f6b102a22,https://www.surfline.com/surf-report/namuya-kaigan/640a76e699dd446f6b102a22
tadara-kitahama-kaigan,640a76dfe920308212aacff0,https://www.surfline.com/surf-report/tadara-kitahama-kaigan/640a76dfe920308212aacff0
i-s-mae,584204204e65fad6a7709754,https://www.surfline.com/surf-report/i-s-mae/584204204e65fad6a7709754
wadaura,640a7700e92030ca6eaad648,https://www.surfline.com/surf-report/wadaura/640a7700e92030ca6eaad648
wada-rivermouth,640a76be45190542f7a99f83,https://www.surfline.com/surf-report/wada-rivermouth/640a76be45190542f7a99f83
hanakagomae,584204204e65fad6a7709755,https://www.surfline.com/surf-report/hanakagomae/584204204e65fad6a7709755
ohara-chusyajo-mae,584204204e65fad6a77098f6,https://www.surfline.com/surf-report/ohara-chusyajo-mae/584204204e65fad6a77098f6
oohara,584204204e65fad6a7709757,https://www.surfline.com/surf-report/oohara/584204204e65fad6a7709757
toyoumi,584204204e65fad6a7709988,https://www.surfline.com/surf-report/toyoumi/584204204e65fad6a7709988
kujukuri-hama,640a76cb99dd44ff9410250e,https://www.surfline.com/surf-report/kujukuri-hama/640a76cb99dd44ff9410250e
toyoumi,584204204e65fad6a7709733,https://www.surfline.com/surf-report/toyoumi/584204204e65fad6a7709733
katagai-gyokou,584204204e65fad6a7709732,https://www.surfline.com/surf-report/katagai-gyokou/584204204e65fad6a7709732
katagai-shintei,584204204e65fad6a7709731,https://www.surfline.com/surf-report/katagai-shintei/584204204e65fad6a7709731
motosuka,584204204e65fad6a77098ee,https://www.surfline.com/surf-report/motosuka/584204204e65fad6a77098ee
sakuta,584204204e65fad6a7709730,https://www.surfline.com/surf-report/sakuta/584204204e65fad6a7709730
ground,584204204e65fad6a77098ec,https://www.surfline.com/surf-report/ground/584204204e65fad6a77098ec
notehama,584204204e65fad6a77098f1,https://www.surfline.com/surf-report/notehama/584204204e65fad6a77098f1
yoshizakihama,584204204e65fad6a770972f,https://www.surfline.com/surf-report/yoshizakihama/584204204e65fad6a770972f
familypark-mae,584204204e65fad6a770975e,https://www.surfline.com/surf-report/familypark-mae/584204204e65fad6a770975e
heisaura,617b177e84de336c44a2d7e6,https://www.surfline.com/surf-report/heisaura/617b177e84de336c44a2d7e6
hotel-accion-shita,584204204e65fad6a770975f,https://www.surfline.com/surf-report/hotel-accion-shita/584204204e65fad6a770975f
ikoinomuramae,584204204e65fad6a770975c,https://www.surfline.com/surf-report/ikoinomuramae/584204204e65fad6a770975c
nanpara,584204204e65fad6a770975d,https://www.surfline.com/surf-report/nanpara/584204204e65fad6a770975d
tomoe,584204204e65fad6a770975b,https://www.surfline.com/surf-report/tomoe/584204204e65fad6a770975b
takasu-itsuki,584204204e65fad6a77097da,https://www.surfline.com/surf-report/takasu-itsuki/584204204e65fad6a77097da
takasu-shinkou,584204204e65fad6a77097d8,https://www.surfline.com/surf-report/takasu-shinkou/584204204e65fad6a77097d8
mikuni,584204204e65fad6a77097d9,https://www.surfline.com/surf-report/mikuni/584204204e65fad6a77097d9
mikuniko,584204204e65fad6a7709908,https://www.surfline.com/surf-report/mikuniko/584204204e65fad6a7709908
oshima,584204204e65fad6a77097d6,https://www.surfline.com/surf-report/oshima/584204204e65fad6a77097d6
toriihama,584204204e65fad6a77097e4,https://www.surfline.com/surf-report/toriihama/584204204e65fad6a77097e4
nabae,584204204e65fad6a77097e8,https://www.surfline.com/surf-report/nabae/584204204e65fad6a77097e8
okunabae,584204204e65fad6a7709911,https://www.surfline.com/surf-report/okunabae/584204204e65fad6a7709911
bikonshita,584204204e65fad6a77097e3,https://www.surfline.com/surf-report/bikonshita/584204204e65fad6a77097e3
chanman,584204204e65fad6a77097df,https://www.surfline.com/surf-report/chanman/584204204e65fad6a77097df
kurosaki,584204204e65fad6a77097e2,https://www.surfline.com/surf-report/kurosaki/584204204e65fad6a77097e2
nobiru,584204204e65fad6a77097de,https://www.surfline.com/surf-report/nobiru/584204204e65fad6a77097de
zundachi,584204204e65fad6a77097dd,https://www.surfline.com/surf-report/zundachi/584204204e65fad6a77097dd
diamond,640a763f4eb3750a68a13063,https://www.surfline.com/surf-report/diamond/640a763f4eb3750a68a13063
suishouhama,584204204e65fad6a77097db,https://www.surfline.com/surf-report/suishouhama/584204204e65fad6a77097db
era,584204204e65fad6a77097dc,https://www.surfline.com/surf-report/era/584204204e65fad6a77097dc
wada,584204204e65fad6a77097e5,https://www.surfline.com/surf-report/wada/584204204e65fad6a77097e5
hayase,584204204e65fad6a770990a,https://www.surfline.com/surf-report/hayase/584204204e65fad6a770990a
hiruga,584204204e65fad6a770990b,https://www.surfline.com/surf-report/hiruga/584204204e65fad6a770990b
wakasawan,584204204e65fad6a770990c,https://www.surfline.com/surf-report/wakasawan/584204204e65fad6a770990c
tsuyazaki,584204204e65fad6a770983b,https://www.surfline.com/surf-report/tsuyazaki/584204204e65fad6a770983b
nata,584204204e65fad6a770993f,https://www.surfline.com/surf-report/nata/584204204e65fad6a770993f
shingu,584204204e65fad6a770983c,https://www.surfline.com/surf-report/shingu/584204204e65fad6a770983c
iwaya,584204204e65fad6a7709836,https://www.surfline.com/surf-report/iwaya/584204204e65fad6a7709836
same,584204204e65fad6a7709834,https://www.surfline.com/surf-report/same/584204204e65fad6a7709834
waita,584204204e65fad6a7709833,https://www.surfline.com/surf-report/waita/584204204e65fad6a7709833
futamigaura,5842041f4e65fad6a7708da7,https://www.surfline.com/surf-report/futamigaura/5842041f4e65fad6a7708da7
westcoast-shima,584204204e65fad6a7709942,https://www.surfline.com/surf-report/westcoast-shima/584204204e65fad6a7709942
mitoma,584204204e65fad6a770983d,https://www.surfline.com/surf-report/mitoma/584204204e65fad6a770983d
kanezaki,584204204e65fad6a770983a,https://www.surfline.com/surf-report/kanezaki/584204204e65fad6a770983a
katsuura,584204204e65fad6a7709940,https://www.surfline.com/surf-report/katsuura/584204204e65fad6a7709940
satsukimatsubara,584204204e65fad6a7709837,https://www.surfline.com/surf-report/satsukimatsubara/584204204e65fad6a7709837
tsurikawakakou,584204204e65fad6a7709839,https://www.surfline.com/surf-report/tsurikawakakou/584204204e65fad6a7709839
ashiya,584204204e65fad6a770993d,https://www.surfline.com/surf-report/ashiya/584204204e65fad6a770993d
kushizaki,584204204e65fad6a7709846,https://www.surfline.com/surf-report/kushizaki/584204204e65fad6a7709846
hutamigaura,584204204e65fad6a7709840,https://www.surfline.com/surf-report/hutamigaura/584204204e65fad6a7709840
nishinoura,584204204e65fad6a7709841,https://www.surfline.com/surf-report/nishinoura/584204204e65fad6a7709841
doyama,584204204e65fad6a770993e,https://www.surfline.com/surf-report/doyama/584204204e65fad6a770993e
natsuigahama,584204204e65fad6a770993c,https://www.surfline.com/surf-report/natsuigahama/584204204e65fad6a770993c
keya,584204204e65fad6a7709845,https://www.surfline.com/surf-report/keya/584204204e65fad6a7709845
nokita,584204204e65fad6a7709844,https://www.surfline.com/surf-report/nokita/584204204e65fad6a7709844
mashouji,584204204e65fad6a7709843,https://www.surfline.com/surf-report/mashouji/584204204e65fad6a7709843
ooguchi,584204204e65fad6a7709842,https://www.surfline.com/surf-report/ooguchi/584204204e65fad6a7709842
hutamigaura,584204204e65fad6a770970a,https://www.surfline.com/surf-report/hutamigaura/584204204e65fad6a770970a
toyoma,584204204e65fad6a7709708,https://www.surfline.com/surf-report/toyoma/584204204e65fad6a7709708
yotsukura,584204204e65fad6a7709709,https://www.surfline.com/surf-report/yotsukura/584204204e65fad6a7709709
iwasawa,584204204e65fad6a7709707,https://www.surfline.com/surf-report/iwasawa/584204204e65fad6a7709707
buta-shita,584204204e65fad6a7709701,https://www.surfline.com/surf-report/buta-shita/584204204e65fad6a7709701
karasu,584204204e65fad6a7709703,https://www.surfline.com/surf-report/karasu/584204204e65fad6a7709703
migitahama,584204204e65fad6a7709702,https://www.surfline.com/surf-report/migitahama/584204204e65fad6a7709702
chickenshita,584204204e65fad6a7709705,https://www.surfline.com/surf-report/chickenshita/584204204e65fad6a7709705
kitaizumi,584204204e65fad6a7709704,https://www.surfline.com/surf-report/kitaizumi/584204204e65fad6a7709704
sakashita,584204204e65fad6a770970c,https://www.surfline.com/surf-report/sakashita/584204204e65fad6a770970c
kitaizumi,5842041f4e65fad6a7708d99,https://www.surfline.com/surf-report/kitaizumi/5842041f4e65fad6a7708d99
kagesuka,584204204e65fad6a77096fe,https://www.surfline.com/surf-report/kagesuka/584204204e65fad6a77096fe
todai-shita,584204204e65fad6a7709700,https://www.surfline.com/surf-report/todai-shita/584204204e65fad6a7709700
lahainamae,584204204e65fad6a77096fd,https://www.surfline.com/surf-report/lahainamae/584204204e65fad6a77096fd
matayamae,584204204e65fad6a77096ff,https://www.surfline.com/surf-report/matayamae/584204204e65fad6a77096ff
motelshita,584204204e65fad6a77096fb,https://www.surfline.com/surf-report/motelshita/584204204e65fad6a77096fb
ukedo,584204204e65fad6a7709706,https://www.surfline.com/surf-report/ukedo/584204204e65fad6a7709706
ishikariwan,584204204e65fad6a77096c8,https://www.surfline.com/surf-report/ishikariwan/584204204e65fad6a77096c8
bishabetsu,584204204e65fad6a77096c3,https://www.surfline.com/surf-report/bishabetsu/584204204e65fad6a77096c3
nakamurashita,584204204e65fad6a77096d1,https://www.surfline.com/surf-report/nakamurashita/584204204e65fad6a77096d1
sumiyoshi,584204204e65fad6a77096d2,https://www.surfline.com/surf-report/sumiyoshi/584204204e65fad6a77096d2
yasosuke,584204204e65fad6a77098cb,https://www.surfline.com/surf-report/yasosuke/584204204e65fad6a77098cb
esan-park,584204204e65fad6a77098d0,https://www.surfline.com/surf-report/esan-park/584204204e65fad6a77098d0
hamaazuma,640a764de9203043ffaab1ae,https://www.surfline.com/surf-report/hamaazuma/640a764de9203043ffaab1ae
shikatty,584204204e65fad6a77098cc,https://www.surfline.com/surf-report/shikatty/584204204e65fad6a77098cc
hamaaduma,584204204e65fad6a77096c9,https://www.surfline.com/surf-report/hamaaduma/584204204e65fad6a77096c9
itankihama,584204204e65fad6a77096cb,https://www.surfline.com/surf-report/itankihama/584204204e65fad6a77096cb
sisi,640a71e0e920302463a9b9d8,https://www.surfline.com/surf-report/sisi/640a71e0e920302463a9b9d8
esanboulu,584204204e65fad6a77096cf,https://www.surfline.com/surf-report/esanboulu/584204204e65fad6a77096cf
esangyokou,584204204e65fad6a77096ce,https://www.surfline.com/surf-report/esangyokou/584204204e65fad6a77096ce
menagawa,584204204e65fad6a77096d0,https://www.surfline.com/surf-report/menagawa/584204204e65fad6a77096d0
todohokke,584204204e65fad6a77096cd,https://www.surfline.com/surf-report/todohokke/584204204e65fad6a77096cd
higashiotaru,584204204e65fad6a77096c5,https://www.surfline.com/surf-report/higashiotaru/584204204e65fad6a77096c5
shioya,584204204e65fad6a77098d9,https://www.surfline.com/surf-report/shioya/584204204e65fad6a77098d9
zenibako,584204204e65fad6a77096c4,https://www.surfline.com/surf-report/zenibako/584204204e65fad6a77096c4
segoshi,584204204e65fad6a77096c2,https://www.surfline.com/surf-report/segoshi/584204204e65fad6a77096c2
shikabe,584204204e65fad6a77096cc,https://www.surfline.com/surf-report/shikabe/584204204e65fad6a77096cc
anker,640a71d9606c4558f9bc7d26,https://www.surfline.com/surf-report/anker/640a71d9606c4558f9bc7d26
shiraoi,584204204e65fad6a77096ca,https://www.surfline.com/surf-report/shiraoi/584204204e65fad6a77096ca
kadonohama,584204204e65fad6a77096e1,https://www.surfline.com/surf-report/kadonohama/584204204e65fad6a77096e1
senmaru,584204204e65fad6a77096df,https://www.surfline.com/surf-report/senmaru/584204204e65fad6a77096df
sumiyoshigyoko,584204204e65fad6a77098d5,https://www.surfline.com/surf-report/sumiyoshigyoko/584204204e65fad6a77098d5
yonezaki,584204204e65fad6a77096e2,https://www.surfline.com/surf-report/yonezaki/584204204e65fad6a77096e2
hugoppe,584204204e65fad6a77096c6,https://www.surfline.com/surf-report/hugoppe/584204204e65fad6a77096c6
kinchanchimae,584204204e65fad6a77096c7,https://www.surfline.com/surf-report/kinchanchimae/584204204e65fad6a77096c7
hakashita,584204204e65fad6a7709710,https://www.surfline.com/surf-report/hakashita/584204204e65fad6a7709710
hitachi-todai-shita,584204204e65fad6a7709714,https://www.surfline.com/surf-report/hitachi-todai-shita/584204204e65fad6a7709714
hitachieki-shita,584204204e65fad6a7709711,https://www.surfline.com/surf-report/hitachieki-shita/584204204e65fad6a7709711
hotelshita,584204204e65fad6a7709712,https://www.surfline.com/surf-report/hotelshita/584204204e65fad6a7709712
ajigaura-naka,584204204e65fad6a7709717,https://www.surfline.com/surf-report/ajigaura-naka/584204204e65fad6a7709717
ajigaura-shomen,584204204e65fad6a7709716,https://www.surfline.com/surf-report/ajigaura-shomen/584204204e65fad6a7709716
hitachinakakou,584204204e65fad6a77098e1,https://www.surfline.com/surf-report/hitachinakakou/584204204e65fad6a77098e1
oarai-suizokukanmae,584204204e65fad6a77098e2,https://www.surfline.com/surf-report/oarai-suizokukanmae/584204204e65fad6a77098e2
oarai-teibowaki,584204204e65fad6a77098e0,https://www.surfline.com/surf-report/oarai-teibowaki/584204204e65fad6a77098e0
baitenmae,584204204e65fad6a770971e,https://www.surfline.com/surf-report/baitenmae/584204204e65fad6a770971e
hiyamizu,584204204e65fad6a77098ea,https://www.surfline.com/surf-report/hiyamizu/584204204e65fad6a77098ea
kosumo,584204204e65fad6a770971d,https://www.surfline.com/surf-report/kosumo/584204204e65fad6a770971d
kyochigama,584204204e65fad6a770971f,https://www.surfline.com/surf-report/kyochigama/584204204e65fad6a770971f
okahorikome,584204204e65fad6a770971c,https://www.surfline.com/surf-report/okahorikome/584204204e65fad6a770971c
otake,584204204e65fad6a770971b,https://www.surfline.com/surf-report/otake/584204204e65fad6a770971b
tamada,584204204e65fad6a77098e8,https://www.surfline.com/surf-report/tamada/584204204e65fad6a77098e8
topsanteshita,584204204e65fad6a7709721,https://www.surfline.com/surf-report/topsanteshita/584204204e65fad6a7709721
oarai-isoba,584204204e65fad6a77098e9,https://www.surfline.com/surf-report/oarai-isoba/584204204e65fad6a77098e9
futatsujima,584204204e65fad6a770970e,https://www.surfline.com/surf-report/futatsujima/584204204e65fad6a770970e
ibuki,584204204e65fad6a77098de,https://www.surfline.com/surf-report/ibuki/584204204e65fad6a77098de
hirai-beach,584204204e65fad6a77090d8,https://www.surfline.com/surf-report/hirai-beach/584204204e65fad6a77090d8
kashima,584204204e65fad6a77090d9,https://www.surfline.com/surf-report/kashima/584204204e65fad6a77090d9
kanekyu,584204204e65fad6a7709723,https://www.surfline.com/surf-report/kanekyu/584204204e65fad6a7709723
seasaide-park,584204204e65fad6a77098ef,https://www.surfline.com/surf-report/seasaide-park/584204204e65fad6a77098ef
sharihama,584204204e65fad6a7709722,https://www.surfline.com/surf-report/sharihama/584204204e65fad6a7709722
ishihama,584204204e65fad6a770970d,https://www.surfline.com/surf-report/ishihama/584204204e65fad6a770970d
kawajiri,584204204e65fad6a770970f,https://www.surfline.com/surf-report/kawajiri/584204204e65fad6a770970f
kawarago,584204204e65fad6a7709715,https://www.surfline.com/surf-report/kawarago/584204204e65fad6a7709715
nakoso,584204204e65fad6a770970b,https://www.surfline.com/surf-report/nakoso/584204204e65fad6a770970b
takahagi,584204204e65fad6a77098e6,https://www.surfline.com/surf-report/takahagi/584204204e65fad6a77098e6
ooarai,584204204e65fad6a7709718,https://www.surfline.com/surf-report/ooarai/584204204e65fad6a7709718
onuki-hotel-mae,584204204e65fad6a77098ed,https://www.surfline.com/surf-report/onuki-hotel-mae/584204204e65fad6a77098ed
onuki-shomen,584204204e65fad6a77098e5,https://www.surfline.com/surf-report/onuki-shomen/584204204e65fad6a77098e5
onuki-uminoko,584204204e65fad6a77098e7,https://www.surfline.com/surf-report/onuki-uminoko/584204204e65fad6a77098e7
onuki-tsurukame,584204204e65fad6a7709719,https://www.surfline.com/surf-report/onuki-tsurukame/584204204e65fad6a7709719
tokenjo-shita,584204204e65fad6a77098e4,https://www.surfline.com/surf-report/tokenjo-shita/584204204e65fad6a77098e4
ibuki,584204204e65fad6a7709713,https://www.surfline.com/surf-report/ibuki/584204204e65fad6a7709713
ohnuki-beach,584204204e65fad6a77090d5,https://www.surfline.com/surf-report/ohnuki-beach/584204204e65fad6a77090d5
taki-beach,584204204e65fad6a7709901,https://www.surfline.com/surf-report/taki-beach/584204204e65fad6a7709901
masuhogaura,584204204e65fad6a77097ce,https://www.surfline.com/surf-report/masuhogaura/584204204e65fad6a77097ce
mikawa,584204204e65fad6a77097d2,https://www.surfline.com/surf-report/mikawa/584204204e65fad6a77097d2
tokumitsu,584204204e65fad6a7709907,https://www.surfline.com/surf-report/tokumitsu/584204204e65fad6a7709907
taki,584204204e65fad6a77097d1,https://www.surfline.com/surf-report/taki/584204204e65fad6a77097d1
taki-marina,584204204e65fad6a7709900,https://www.surfline.com/surf-report/taki-marina/584204204e65fad6a7709900
katano,584204204e65fad6a770990e,https://www.surfline.com/surf-report/katano/584204204e65fad6a770990e
shioya,584204204e65fad6a7709909,https://www.surfline.com/surf-report/shioya/584204204e65fad6a7709909
gongenmori,584204204e65fad6a7709903,https://www.surfline.com/surf-report/gongenmori/584204204e65fad6a7709903
ikadaiura,584204204e65fad6a7709905,https://www.surfline.com/surf-report/ikadaiura/584204204e65fad6a7709905
marina,584204204e65fad6a7709902,https://www.surfline.com/surf-report/marina/584204204e65fad6a7709902
marina-ikesu,584204204e65fad6a7709904,https://www.surfline.com/surf-report/marina-ikesu/584204204e65fad6a7709904
uchinada,584204204e65fad6a77097d3,https://www.surfline.com/surf-report/uchinada/584204204e65fad6a77097d3
kaneiwa,584204204e65fad6a77097d5,https://www.surfline.com/surf-report/kaneiwa/584204204e65fad6a77097d5
senkouji,584204204e65fad6a7709906,https://www.surfline.com/surf-report/senkouji/584204204e65fad6a7709906
shiosai,584204204e65fad6a77097d4,https://www.surfline.com/surf-report/shiosai/584204204e65fad6a77097d4
oohama,584204204e65fad6a77097d0,https://www.surfline.com/surf-report/oohama/584204204e65fad6a77097d0
ataka-no-seki,584204204e65fad6a77097d7,https://www.surfline.com/surf-report/ataka-no-seki/584204204e65fad6a77097d7
shibagaki,584204204e65fad6a77097cf,https://www.surfline.com/surf-report/shibagaki/584204204e65fad6a77097cf
shibagaki-gallerymae,584204204e65fad6a77098fd,https://www.surfline.com/surf-report/shibagaki-gallerymae/584204204e65fad6a77098fd
shibagaki-pensionmae,584204204e65fad6a77098fe,https://www.surfline.com/surf-report/shibagaki-pensionmae/584204204e65fad6a77098fe
taki-reef,584204204e65fad6a77098ff,https://www.surfline.com/surf-report/taki-reef/584204204e65fad6a77098ff
monzen,584204204e65fad6a77097cd,https://www.surfline.com/surf-report/monzen/584204204e65fad6a77097cd
omoe,584204204e65fad6a77096dd,https://www.surfline.com/surf-report/omoe/584204204e65fad6a77096dd
namiita,584204204e65fad6a77096de,https://www.surfline.com/surf-report/namiita/584204204e65fad6a77096de
okiraiwan,584204204e65fad6a77098d3,https://www.surfline.com/surf-report/okiraiwan/584204204e65fad6a77098d3
akkagawa,584204204e65fad6a77096dc,https://www.surfline.com/surf-report/akkagawa/584204204e65fad6a77096dc
toyomazawa,584204204e65fad6a77090d6,https://www.surfline.com/surf-report/toyomazawa/584204204e65fad6a77090d6
yoshihama,584204204e65fad6a77096e0,https://www.surfline.com/surf-report/yoshihama/584204204e65fad6a77096e0
goishi-kaigan,640a764699dd4422e9100981,https://www.surfline.com/surf-report/goishi-kaigan/640a764699dd4422e9100981
tebiro,584204204e65fad6a7709889,https://www.surfline.com/surf-report/tebiro/584204204e65fad6a7709889
villa-reef,584204204e65fad6a7709887,https://www.surfline.com/surf-report/villa-reef/584204204e65fad6a7709887
okawajima,584204204e65fad6a7709969,https://www.surfline.com/surf-report/okawajima/584204204e65fad6a7709969
origuchi,584204204e65fad6a770986e,https://www.surfline.com/surf-report/origuchi/584204204e65fad6a770986e
wakimoto,584204204e65fad6a7709870,https://www.surfline.com/surf-report/wakimoto/584204204e65fad6a7709870
hatohama,584204204e65fad6a7709898,https://www.surfline.com/surf-report/hatohama/584204204e65fad6a7709898
sani,584204204e65fad6a7709974,https://www.surfline.com/surf-report/sani/584204204e65fad6a7709974
yagishima,584204204e65fad6a770988e,https://www.surfline.com/surf-report/yagishima/584204204e65fad6a770988e
oohamakaihinkouen,584204204e65fad6a770988f,https://www.surfline.com/surf-report/oohamakaihinkouen/584204204e65fad6a770988f
gusuku,584204204e65fad6a770988b,https://www.surfline.com/surf-report/gusuku/584204204e65fad6a770988b
gamou,584204204e65fad6a77098a3,https://www.surfline.com/surf-report/gamou/584204204e65fad6a77098a3
kaminoko,584204204e65fad6a770996f,https://www.surfline.com/surf-report/kaminoko/584204204e65fad6a770996f
oohama,584204204e65fad6a7709973,https://www.surfline.com/surf-report/oohama/584204204e65fad6a7709973
villa,584204204e65fad6a7709971,https://www.surfline.com/surf-report/villa/584204204e65fad6a7709971
eguchihama,584204204e65fad6a7709871,https://www.surfline.com/surf-report/eguchihama/584204204e65fad6a7709871
mawatari,584204204e65fad6a7709966,https://www.surfline.com/surf-report/mawatari/584204204e65fad6a7709966
irino,584204204e65fad6a7709876,https://www.surfline.com/surf-report/irino/584204204e65fad6a7709876
kozuka-hama,640a7660e920308709aab5f4,https://www.surfline.com/surf-report/kozuka-hama/640a7660e920308709aab5f4
terushima,584204204e65fad6a7709873,https://www.surfline.com/surf-report/terushima/584204204e65fad6a7709873
